"id","name","section","name_updated"
9651,"INDIAN PENAL CODE, 1860","366(A)","Indian Penal Code (IPC), 1860"
15,Indian Penal Code,"366(A)","Indian Penal Code (IPC), 1860"
8122,"INDIAN PENAL CODE, 1860","366(A)","Indian Penal Code (IPC), 1860"
8138,"INDIAN PENAL CODE, 1860","366(A)","Indian Penal Code (IPC), 1860"
6757,"INDIAN PENAL CODE, 1860","366(A)","Indian Penal Code (IPC), 1860"
7870,"INDIAN PENAL CODE, 1860","366(A)","Indian Penal Code (IPC), 1860"
6215,"INDIAN PENAL CODE, 1860","366(A)","Indian Penal Code (IPC), 1860"
8290,"INDIAN PENAL CODE, 1860","366(A)","Indian Penal Code (IPC), 1860"
11788,IPC,"366(A)","Indian Penal Code (IPC), 1860"
9842,"INDIAN PENAL CODE, 1860","366(A)","Indian Penal Code (IPC), 1860"
8618,"INDIAN PENAL CODE, 1860","366(A)","Indian Penal Code (IPC), 1860"
6396,Indian Penal Code,"366(B)","Indian Penal Code (IPC), 1860"
1952,Hindu Marriage Act,"12","Hindu Marriage Act, 1955"
1953,"Prohibition of Child Marriage Act, 2006","3","The Prohibition of Child Marriage Act, 2006"
1954,"Prohibition of Child Marriage Act, 2006","4","The Prohibition of Child Marriage Act, 2006"
1957,P.O.C.S.O. Act 2012,"3","Protection of Children from Sexual Offences Act, 2012"
1958,P.O.C.S.O. Act 2012,"42(A)","Protection of Children from Sexual Offences Act, 2012"
1959,P.O.C.S.O. Act 2012,"8","Protection of Children from Sexual Offences Act, 2012"
1972,Protection of Children from Sexual Offences Act (POCSO),"4","Protection of Children from Sexual Offences Act, 2012"
1978,Child Marriage Act,"1","The Prohibition of Child Marriage Act, 2006"
2005,Child Marriage Act,"116","The Prohibition of Child Marriage Act, 2006"
2006,Protection of Children from Sexual Offences Act (POCSO),"03","Protection of Children from Sexual Offences Act, 2012"
2917,INDIAN PENAL CODE,"366-A","Indian Penal Code (IPC), 1860"
2007,Protection of Children from Sexual Offences Act (POCSO),"04","Protection of Children from Sexual Offences Act, 2012"
2008,Protection of Children from Sexual Offences Act (POCSO),"08","Protection of Children from Sexual Offences Act, 2012"
2038,Child Marriage Act,"516","The Prohibition of Child Marriage Act, 2006"
2197,"Protection of Children From Sexual Offences Act, 2000","7","Protection of Children from Sexual Offences Act, 2012"
6351,"CHILD MARRIAGE RESTRAINT ACT, 1929",w10,"Child Marriage Restraint Act, 1929"
6354,PROHIBITION OF CHILD MARRIAGE ACT 2006,"9and11","The Prohibition of Child Marriage Act, 2006"
1461,Prevention of Food Adultration Act,"33",
6357,"CHILD MARRIAGE RESTRAINT ACT, 1929","9CMRAct","Child Marriage Restraint Act, 1929"
6358,"TN PROHIBITION OF HARASSMENT OF WOMAN ACT, 2002",---,"TN Prohibition of Harassment of Woman Act, 2002"
6360,PROHIBITION OF CHILD MARRIAGE ACT 2006,"9and10","The Prohibition of Child Marriage Act, 2006"
6364,PROHIBITION OF CHILD MARRIAGE ACT 2006,"9r","The Prohibition of Child Marriage Act, 2006"
6365,PROHIBITION OF CHILD MARRIAGE ACT 2006,w10,"The Prohibition of Child Marriage Act, 2006"
8211,PROHIBITION OF CHILD MARRIAGE ACT 2006,"8","The Prohibition of Child Marriage Act, 2006"
8212,PROHIBITION OF CHILD MARRIAGE ACT 2006,"10","The Prohibition of Child Marriage Act, 2006"
2773,INDIAN PENAL CODE,"366-A","Indian Penal Code (IPC), 1860"
7644,"INDIAN PENAL CODE, 1860","366-A","Indian Penal Code (IPC), 1860"
879,INDIAN PENAL CODE,"366-A","Indian Penal Code (IPC), 1860"
3004,INDIAN PENAL CODE,"366-A","Indian Penal Code (IPC), 1860"
8217,PROHIBITION OF CHILD MARRIAGE ACT 2006,"9 9m)","The Prohibition of Child Marriage Act, 2006"
8218,PROHIBITION OF CHILD MARRIAGE ACT 2006,"10","The Prohibition of Child Marriage Act, 2006"
2802,INDIAN PENAL CODE,"366-A","Indian Penal Code (IPC), 1860"
6321,Essential Commodities Act,"10","Essential Commodities Act, 1955"
2981,INDIAN PENAL CODE,"366-A","Indian Penal Code (IPC), 1860"
2836,INDIAN PENAL CODE,"366-A","Indian Penal Code (IPC), 1860"
5833,INDIAN PENAL CODE,"366-A","Indian Penal Code (IPC), 1860"
1502,Prevention of Food Adultration Act,"63",
597,Maharashtra Government Premises (Eviction) Act,"3(A)","Maharashtra Government Premises (Eviction) Act, 1956"
598,Maharashtra Government Premises (Eviction) Act,"19(1)","Maharashtra Government Premises (Eviction) Act, 1956"
6235,"INDIAN PENAL CODE, 1860","366A","Indian Penal Code (IPC), 1860"
1018,INDIAN PENAL CODE,"366A","Indian Penal Code (IPC), 1860"
10266,"INDIAN PENAL CODE, 1860","366rw109","Indian Penal Code (IPC), 1860"
10267,"INDIAN PENAL CODE, 1860","366rw114","Indian Penal Code (IPC), 1860"
12805,Indian Penal Code,"367","Indian Penal Code (IPC), 1860"
12834,Indian Penal Code,"367","Indian Penal Code (IPC), 1860"
12817,Indian Penal Code,"367","Indian Penal Code (IPC), 1860"
8802,"INDIAN PENAL CODE, 1860","367","Indian Penal Code (IPC), 1860"
1183,Indian Penal Code,"367","Indian Penal Code (IPC), 1860"
11784,IPC,"367","Indian Penal Code (IPC), 1860"
5558,INDIAN PENAL CODE,"367","Indian Penal Code (IPC), 1860"
12780,Indian Penal Code,"367","Indian Penal Code (IPC), 1860"
12889,Indian Penal Code,"367","Indian Penal Code (IPC), 1860"
12796,Indian Penal Code,"367","Indian Penal Code (IPC), 1860"
12861,Indian Penal Code,"367","Indian Penal Code (IPC), 1860"
12855,Indian Penal Code,"367","Indian Penal Code (IPC), 1860"
12862,Indian Penal Code,"368","Indian Penal Code (IPC), 1860"
8372,"INDIAN PENAL CODE, 1860","368","Indian Penal Code (IPC), 1860"
12939,I.P.C,"368","Indian Penal Code (IPC), 1860"
12835,Indian Penal Code,"368","Indian Penal Code (IPC), 1860"
12856,Indian Penal Code,"368","Indian Penal Code (IPC), 1860"
12818,Indian Penal Code,"368","Indian Penal Code (IPC), 1860"
12781,Indian Penal Code,"368","Indian Penal Code (IPC), 1860"
12950,INDIAN PENAL CODE,"368","Indian Penal Code (IPC), 1860"
12844,Indian Penal Code,"368","Indian Penal Code (IPC), 1860"
7303,"INDIAN PENAL CODE, 1860","368","Indian Penal Code (IPC), 1860"
3866,INDIAN PENAL CODE,"369","Indian Penal Code (IPC), 1860"
3815,IPC,"370","Indian Penal Code (IPC), 1860"
2286,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
10089,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
12899,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
7606,I.P.C(Police),"370","Indian Penal Code (IPC), 1860"
12800,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
12951,INDIAN PENAL CODE,"370","Indian Penal Code (IPC), 1860"
12797,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
12863,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
12836,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
12782,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
599,Maharashtra Government Premises (Eviction) Act,"21","Maharashtra Government Premises (Eviction) Act, 1956"
600,PROHIBITION OF CHILD MARRIAGE ACT,"11(1)","The Prohibition of Child Marriage Act, 2006"
607,Maharashtra Government Premises (Eviction) Act,"5(J","Maharashtra Government Premises (Eviction) Act, 1956"
608,Maharashtra Government Premises (Eviction) Act,Q),"Maharashtra Government Premises (Eviction) Act, 1956"
634,Protection of children from sexual offence act 2012,"6 21(1)","Protection of Children from Sexual Offences Act, 2012"
642,PROHIBITION OF CHILD MARRIAGE ACT,"10","The Prohibition of Child Marriage Act, 2006"
643,PROHIBITION OF CHILD MARRIAGE ACT,"11","The Prohibition of Child Marriage Act, 2006"
644,PROHIBITION OF CHILD MARRIAGE ACT,"12","The Prohibition of Child Marriage Act, 2006"
8219,PROHIBITION OF CHILD MARRIAGE ACT 2006,"4","The Prohibition of Child Marriage Act, 2006"
694,Cr.P.C.,"382",
8220,PROHIBITION OF CHILD MARRIAGE ACT 2006,"3(b) 12","The Prohibition of Child Marriage Act, 2006"
8221,PROHIBITION OF CHILD MARRIAGE ACT 2006,"11 (4)","The Prohibition of Child Marriage Act, 2006"
12340,I.P.C,"370","Indian Penal Code (IPC), 1860"
8232,PROHIBITION OF CHILD MARRIAGE ACT 2006,"10","The Prohibition of Child Marriage Act, 2006"
8245,PROHIBITION OF CHILD MARRIAGE ACT 2006,"10","The Prohibition of Child Marriage Act, 2006"
8250,PROHIBITION OF CHILD MARRIAGE ACT 2006,"10","The Prohibition of Child Marriage Act, 2006"
8479,PROHIBITION OF CHILD MARRIAGE ACT 2006,"498(A)","The Prohibition of Child Marriage Act, 2006"
8480,PROHIBITION OF CHILD MARRIAGE ACT 2006,"384","The Prohibition of Child Marriage Act, 2006"
8481,PROHIBITION OF CHILD MARRIAGE ACT 2006,"376","The Prohibition of Child Marriage Act, 2006"
8482,PROHIBITION OF CHILD MARRIAGE ACT 2006,"324IPCof9","The Prohibition of Child Marriage Act, 2006"
8491,PROHIBITION OF CHILD MARRIAGE ACT 2006,"10","The Prohibition of Child Marriage Act, 2006"
8492,PROHIBITION OF CHILD MARRIAGE ACT 2006,"11","The Prohibition of Child Marriage Act, 2006"
8495,PROHIBITION OF CHILD MARRIAGE ACT 2006,.,"The Prohibition of Child Marriage Act, 2006"
8496,PROHIBITION OF CHILD MARRIAGE ACT 2006,"376IPC4r","The Prohibition of Child Marriage Act, 2006"
8497,PROHIBITION OF CHILD MARRIAGE ACT 2006,w3,"The Prohibition of Child Marriage Act, 2006"
8503,PROHIBITION OF CHILD MARRIAGE ACT 2006,"9and10ofProhibitionofchildmarriageAct2006","The Prohibition of Child Marriage Act, 2006"
12857,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
5299,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
12850,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
12275,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
8505,PROHIBITION OF CHILD MARRIAGE ACT 2006,"4ofPOSCOAct2012","The Prohibition of Child Marriage Act, 2006"
12845,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
8519,PROHIBITION OF CHILD MARRIAGE ACT 2006,"10","The Prohibition of Child Marriage Act, 2006"
8523,PROHIBITION OF CHILD MARRIAGE ACT 2006,"10","The Prohibition of Child Marriage Act, 2006"
2135,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
12807,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
6898,"INDIAN PENAL CODE, 1860","370","Indian Penal Code (IPC), 1860"
2334,INDIAN PENAL CODE,"370","Indian Penal Code (IPC), 1860"
10119,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
12455,INDIAN PENAL CODE,"370","Indian Penal Code (IPC), 1860"
12365,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
12819,Indian Penal Code,"370","Indian Penal Code (IPC), 1860"
4934,INDIAN PENAL CODE,"370 (4)","Indian Penal Code (IPC), 1860"
10597,"INDIAN PENAL CODE, 1860","370 (4)","Indian Penal Code (IPC), 1860"
5834,INDIAN PENAL CODE,"370(1)","Indian Penal Code (IPC), 1860"
5251,INDIAN PENAL CODE,"370(1)","Indian Penal Code (IPC), 1860"
6976,Indian Penal Code,"370(1)","Indian Penal Code (IPC), 1860"
4936,INDIAN PENAL CODE,"370(1)34","Indian Penal Code (IPC), 1860"
5200,INDIAN PENAL CODE,"370(1)374and3","Indian Penal Code (IPC), 1860"
5155,INDIAN PENAL CODE,"370(1)ChildLabourAct3","Indian Penal Code (IPC), 1860"
5002,INDIAN PENAL CODE,"370(1)and3","Indian Penal Code (IPC), 1860"
5244,INDIAN PENAL CODE,"370(1)r","Indian Penal Code (IPC), 1860"
5293,INDIAN PENAL CODE,"370(1)r/w34ChildLabourProhibitionAct3","Indian Penal Code (IPC), 1860"
4988,INDIAN PENAL CODE,"370(1)rw3","Indian Penal Code (IPC), 1860"
11468,"INDIAN PENAL CODE, 1860","370(2)","Indian Penal Code (IPC), 1860"
3809,INDIAN PENAL CODE,"370(2)","Indian Penal Code (IPC), 1860"
10526,"INDIAN PENAL CODE, 1860","370(2)","Indian Penal Code (IPC), 1860"
11621,"INDIAN PENAL CODE, 1860","370(2)","Indian Penal Code (IPC), 1860"
5583,INDIAN PENAL CODE,"370(3)","Indian Penal Code (IPC), 1860"
10527,"INDIAN PENAL CODE, 1860","370(3)","Indian Penal Code (IPC), 1860"
3316,INDIAN PENAL CODE,"370(3)","Indian Penal Code (IPC), 1860"
11708,INDIAN PENAL CODE,"370(3)/34","Indian Penal Code (IPC), 1860"
13022,Indian Penal Code,"370(4)","Indian Penal Code (IPC), 1860"
11608,"INDIAN PENAL CODE, 1860","370(4)","Indian Penal Code (IPC), 1860"
5681,INDIAN PENAL CODE,"370(4)","Indian Penal Code (IPC), 1860"
11622,"INDIAN PENAL CODE, 1860","370(4)","Indian Penal Code (IPC), 1860"
10530,"INDIAN PENAL CODE, 1860","370(4)","Indian Penal Code (IPC), 1860"
5835,INDIAN PENAL CODE,"370(4)","Indian Penal Code (IPC), 1860"
11132,"INDIAN PENAL CODE, 1860","370(4)","Indian Penal Code (IPC), 1860"
11469,"INDIAN PENAL CODE, 1860","370(4)","Indian Penal Code (IPC), 1860"
5584,INDIAN PENAL CODE,"370(5)","Indian Penal Code (IPC), 1860"
10746,"INDIAN PENAL CODE, 1860","370(5)","Indian Penal Code (IPC), 1860"
3156,Indian Penal Code,"370(5)","Indian Penal Code (IPC), 1860"
4140,INDIAN PENAL CODE,"370(5)","Indian Penal Code (IPC), 1860"
10090,Indian Penal Code,"370(A)","Indian Penal Code (IPC), 1860"
10120,Indian Penal Code,"370(A)","Indian Penal Code (IPC), 1860"
2656,INDIAN PENAL CODE,"370(A)","Indian Penal Code (IPC), 1860"
2136,Indian Penal Code,"370(A)","Indian Penal Code (IPC), 1860"
3410,INDIAN PENAL CODE,"370(I)","Indian Penal Code (IPC), 1860"
8524,PROHIBITION OF CHILD MARRIAGE ACT 2006,"11","The Prohibition of Child Marriage Act, 2006"
9142,PROHIBITION OF CHILD MARRIAGE ACT 2006,"51","The Prohibition of Child Marriage Act, 2006"
9143,PROHIBITION OF CHILD MARRIAGE ACT 2006,"5J","The Prohibition of Child Marriage Act, 2006"
9144,PROHIBITION OF CHILD MARRIAGE ACT 2006,R/W6,"The Prohibition of Child Marriage Act, 2006"
9145,PROHIBITION OF CHILD MARRIAGE ACT 2006,"506I","The Prohibition of Child Marriage Act, 2006"
11311,Prohibition of Child Marriage Act,"07","The Prohibition of Child Marriage Act, 2006"
11314,INDIAN PENAL CODE,"188.34","Indian Penal Code (IPC), 1860"
11322,CHILD MARRIAGE RESTRAINT ACT,"127","Child Marriage Restraint Act, 1929"
11323,CHILD MARRIAGE RESTRAINT ACT,"12(b)","Child Marriage Restraint Act, 1929"
11324,CHILD MARRIAGE RESTRAINT ACT,(c),"Child Marriage Restraint Act, 1929"
11336,CHILD MARRIAGE RESTRAINT ACT,"125(3)","Child Marriage Restraint Act, 1929"
11366,CHILD MARRIAGE RESTRAINT ACT,"125(1)","Child Marriage Restraint Act, 1929"
11574,CHILD MARRIAGE RESTRAINT ACT,"127(i)","Child Marriage Restraint Act, 1929"
11657,Cr. P. C.,"438","Code of Criminal Procedure, 1973"
11675,Prohibition of Child Marriage Act,"03","The Prohibition of Child Marriage Act, 2006"
11987,INDIAN PENAL CODE,"370(IV)","Indian Penal Code (IPC), 1860"
8387,Indian Penal Code,"370(V)","Indian Penal Code (IPC), 1860"
10470,"INDIAN PENAL CODE, 1860","370(ii)(iii)","Indian Penal Code (IPC), 1860"
4465,INDIAN PENAL CODE,"370-1","Indian Penal Code (IPC), 1860"
5070,INDIAN PENAL CODE,"370-1ChildLabour3","Indian Penal Code (IPC), 1860"
4941,INDIAN PENAL CODE,"370-1and3","Indian Penal Code (IPC), 1860"
5220,INDIAN PENAL CODE,"370-1and34","Indian Penal Code (IPC), 1860"
5236,INDIAN PENAL CODE,"370-1r/w34ChildLabourAct3","Indian Penal Code (IPC), 1860"
3379,Indian Penal Code,"370-5","Indian Penal Code (IPC), 1860"
11139,"INDIAN PENAL CODE, 1860","370-A","Indian Penal Code (IPC), 1860"
2305,INDIAN PENAL CODE,"370-A","Indian Penal Code (IPC), 1860"
5044,INDIAN PENAL CODE,"370-i","Indian Penal Code (IPC), 1860"
8261,Indian Penal Code,"3701","Indian Penal Code (IPC), 1860"
12001,INDIAN PENAL CODE,"37094)","Indian Penal Code (IPC), 1860"
933,INDIAN PENAL CODE,"370A","Indian Penal Code (IPC), 1860"
12345,I.P.C,"370A","Indian Penal Code (IPC), 1860"
3458,Indian Penal Code,"370D","Indian Penal Code (IPC), 1860"
3365,Indian Penal Code,"370DA","Indian Penal Code (IPC), 1860"
4904,INDIAN PENAL CODE,"370and3","Indian Penal Code (IPC), 1860"
3334,Indian Penal Code,"370v","Indian Penal Code (IPC), 1860"
12837,Indian Penal Code,"371","Indian Penal Code (IPC), 1860"
12798,Indian Penal Code,"371","Indian Penal Code (IPC), 1860"
12783,Indian Penal Code,"371","Indian Penal Code (IPC), 1860"
11781,IPC,"371","Indian Penal Code (IPC), 1860"
11262,"INDIAN PENAL CODE, 1860","371","Indian Penal Code (IPC), 1860"
12820,Indian Penal Code,"371","Indian Penal Code (IPC), 1860"
12846,Indian Penal Code,"371","Indian Penal Code (IPC), 1860"
12940,I.P.C,"371","Indian Penal Code (IPC), 1860"
12900,Indian Penal Code,"371","Indian Penal Code (IPC), 1860"
12952,INDIAN PENAL CODE,"371","Indian Penal Code (IPC), 1860"
11993,INDIAN PENAL CODE,"371(4)","Indian Penal Code (IPC), 1860"
12792,Indian Penal Code,"371/34","Indian Penal Code (IPC), 1860"
12851,Indian Penal Code,"371/34","Indian Penal Code (IPC), 1860"
12801,Indian Penal Code,"371/34","Indian Penal Code (IPC), 1860"
6441,INDIAN PENAL CODE,"371/34","Indian Penal Code (IPC), 1860"
11269,INDIAN PENAL CODE,"372(A)(1)/370(5)","Indian Penal Code (IPC), 1860"
12346,I.P.C,"374","Indian Penal Code (IPC), 1860"
10598,"INDIAN PENAL CODE, 1860","374","Indian Penal Code (IPC), 1860"
11792,IPC,"374","Indian Penal Code (IPC), 1860"
2137,Indian Penal Code,"374","Indian Penal Code (IPC), 1860"
6584,Indian Penal Code,"374","Indian Penal Code (IPC), 1860"
6580,Indian Penal Code,"374","Indian Penal Code (IPC), 1860"
5300,Indian Penal Code,"374","Indian Penal Code (IPC), 1860"
3289,I.P.C(Police),"374","Indian Penal Code (IPC), 1860"
12901,Indian Penal Code,"374","Indian Penal Code (IPC), 1860"
9392,Indian Penal Code,"374","Indian Penal Code (IPC), 1860"
12864,Indian Penal Code,"374","Indian Penal Code (IPC), 1860"
10293,"INDIAN PENAL CODE, 1860","374","Indian Penal Code (IPC), 1860"
2147,Indian Penal Code,"374","Indian Penal Code (IPC), 1860"
11485,"INDIAN PENAL CODE, 1860","374","Indian Penal Code (IPC), 1860"
10766,"INDIAN PENAL CODE, 1860","374 r-w","Indian Penal Code (IPC), 1860"
12385,INDIAN PENAL CODE,"374/34","Indian Penal Code (IPC), 1860"
3581,Indian Penal Code,"374/34","Indian Penal Code (IPC), 1860"
5175,INDIAN PENAL CODE,"374ChildLabourAct3","Indian Penal Code (IPC), 1860"
5142,INDIAN PENAL CODE,"374ChildLabourProhibitionAct3","Indian Penal Code (IPC), 1860"
11747,INDIAN PENAL CODE,"374IPC","Indian Penal Code (IPC), 1860"
5000,INDIAN PENAL CODE,"374and3","Indian Penal Code (IPC), 1860"
4981,INDIAN PENAL CODE,"374andChildLabourAct3","Indian Penal Code (IPC), 1860"
10189,Indian Penal Code,"504","Indian Penal Code (IPC), 1860"
9912,INDIAN PENAL CODE,"504","Indian Penal Code (IPC), 1860"
3758,IPC,"504","Indian Penal Code (IPC), 1860"
12922,I.P.C,"504","Indian Penal Code (IPC), 1860"
2687,IPC - INDIAN PENAL CODE,"504","Indian Penal Code (IPC), 1860"
4162,INDIAN PENAL CODE,"504","Indian Penal Code (IPC), 1860"
2857,INDIAN PENAL CODE,"504","Indian Penal Code (IPC), 1860"
5663,INDIAN PENAL CODE,"504","Indian Penal Code (IPC), 1860"
1198,Indian Penal Code,"504","Indian Penal Code (IPC), 1860"
11676,Prohibition of Child Marriage Act,"05","The Prohibition of Child Marriage Act, 2006"
11677,Prohibition of Child Marriage Act,"06","The Prohibition of Child Marriage Act, 2006"
645,Assam Excise Act,"53",
11678,Pocso Act,"5","Protection of Children from Sexual Offences Act, 2012"
11686,Pocso Act,"6","Protection of Children from Sexual Offences Act, 2012"
